open,high,low,close,volume,expected_minutes,observed_minutes,missing_minutes,is_complete,timestamp,session_date,market_open_et,market_close_et,timeframe
323.29,323.8,323.14,323.73,20157000.0,60,60,0,True,2020-07-20 13:30:00-04:00,2020-07-20,2020-07-20 09:30:00-04:00,2020-07-20 16:00:00-04:00,1h
323.73,324.58,323.64,324.52,19907250.0,60,60,0,True,2020-07-20 14:30:00-04:00,2020-07-20,2020-07-20 09:30:00-04:00,2020-07-20 16:00:00-04:00,1h
324.52,325.1,324.29,324.3,13534249.0,30,30,0,True,2020-07-20 15:30:00-04:00,2020-07-20,2020-07-20 09:30:00-04:00,2020-07-20 16:00:00-04:00,1h
326.43,326.91,325.47,325.75,39979750.0,60,60,0,True,2020-07-21 09:30:00-04:00,2020-07-21,2020-07-21 09:30:00-04:00,2020-07-21 16:00:00-04:00,1h
325.76,326.65,325.42,326.43,36334748.0,60,60,0,True,2020-07-21 10:30:00-04:00,2020-07-21,2020-07-21 09:30:00-04:00,2020-07-21 16:00:00-04:00,1h
326.42,326.67,325.59,326.04,34046749.0,60,60,0,True,2020-07-21 11:30:00-04:00,2020-07-21,2020-07-21 09:30:00-04:00,2020-07-21 16:00:00-04:00,1h
326.03,326.36,325.75,326.31,25005249.0,60,60,0,True,2020-07-21 12:30:00-04:00,2020-07-21,2020-07-21 09:30:00-04:00,2020-07-21 16:00:00-04:00,1h
326.3,326.84,326.24,326.6,22462000.0,60,60,0,True,2020-07-21 13:30:00-04:00,2020-07-21,2020-07-21 09:30:00-04:00,2020-07-21 16:00:00-04:00,1h
326.6,326.61,324.86,325.02,27852499.0,60,60,0,True,2020-07-21 14:30:00-04:00,2020-07-21,2020-07-21 09:30:00-04:00,2020-07-21 16:00:00-04:00,1h
325.03,325.36,323.94,325.05,18928749.0,30,30,0,True,2020-07-21 15:30:00-04:00,2020-07-21,2020-07-21 09:30:00-04:00,2020-07-21 16:00:00-04:00,1h
324.6,326.15,324.53,325.29,37040999.0,60,60,0,True,2020-07-22 09:30:00-04:00,2020-07-22,2020-07-22 09:30:00-04:00,2020-07-22 16:00:00-04:00,1h
325.3,325.78,324.5,325.38,33766499.0,60,60,0,True,2020-07-22 10:30:00-04:00,2020-07-22,2020-07-22 09:30:00-04:00,2020-07-22 16:00:00-04:00,1h
325.4,326.31,325.31,325.98,25268498.0,60,60,0,True,2020-07-22 11:30:00-04:00,2020-07-22,2020-07-22 09:30:00-04:00,2020-07-22 16:00:00-04:00,1h
325.98,326.08,325.65,325.76,20108499.0,60,60,0,True,2020-07-22 12:30:00-04:00,2020-07-22,2020-07-22 09:30:00-04:00,2020-07-22 16:00:00-04:00,1h
325.76,325.81,324.72,325.51,22659249.0,60,60,0,True,2020-07-22 13:30:00-04:00,2020-07-22,2020-07-22 09:30:00-04:00,2020-07-22 16:00:00-04:00,1h
325.52,326.47,325.21,326.01,21185750.0,60,60,0,True,2020-07-22 14:30:00-04:00,2020-07-22,2020-07-22 09:30:00-04:00,2020-07-22 16:00:00-04:00,1h
325.99,327.17,325.93,326.87,13914000.0,30,30,0,True,2020-07-22 15:30:00-04:00,2020-07-22,2020-07-22 09:30:00-04:00,2020-07-22 16:00:00-04:00,1h
326.45,327.22,325.51,326.4,39526749.0,60,60,0,True,2020-07-23 09:30:00-04:00,2020-07-23,2020-07-23 09:30:00-04:00,2020-07-23 16:00:00-04:00,1h
326.4,326.94,325.8,326.67,34138499.0,60,60,0,True,2020-07-23 10:30:00-04:00,2020-07-23,2020-07-23 09:30:00-04:00,2020-07-23 16:00:00-04:00,1h
326.67,327.11,325.42,325.75,33574747.0,60,60,0,True,2020-07-23 11:30:00-04:00,2020-07-23,2020-07-23 09:30:00-04:00,2020-07-23 16:00:00-04:00,1h
325.75,325.91,324.65,324.95,33490497.0,60,60,0,True,2020-07-23 12:30:00-04:00,2020-07-23,2020-07-23 09:30:00-04:00,2020-07-23 16:00:00-04:00,1h
324.94,325.01,321.48,322.6,41974000.0,60,60,0,True,2020-07-23 13:30:00-04:00,2020-07-23,2020-07-23 09:30:00-04:00,2020-07-23 16:00:00-04:00,1h
322.61,323.26,321.88,322.46,42387750.0,60,60,0,True,2020-07-23 14:30:00-04:00,2020-07-23,2020-07-23 09:30:00-04:00,2020-07-23 16:00:00-04:00,1h
322.47,323.05,321.7,322.93,22406750.0,30,30,0,True,2020-07-23 15:30:00-04:00,2020-07-23,2020-07-23 09:30:00-04:00,2020-07-23 16:00:00-04:00,1h
320.93,321.66,319.48,321.28,43232250.0,60,60,0,True,2020-07-24 09:30:00-04:00,2020-07-24,2020-07-24 09:30:00-04:00,2020-07-24 16:00:00-04:00,1h
321.27,321.98,320.17,321.66,37585000.0,60,60,0,True,2020-07-24 10:30:00-04:00,2020-07-24,2020-07-24 09:30:00-04:00,2020-07-24 16:00:00-04:00,1h
321.65,321.76,320.38,320.82,35218500.0,60,60,0,True,2020-07-24 11:30:00-04:00,2020-07-24,2020-07-24 09:30:00-04:00,2020-07-24 16:00:00-04:00,1h
320.82,320.97,319.24,320.17,30105248.0,60,60,0,True,2020-07-24 12:30:00-04:00,2020-07-24,2020-07-24 09:30:00-04:00,2020-07-24 16:00:00-04:00,1h
320.17,321.39,319.76,321.39,28499999.0,60,60,0,True,2020-07-24 13:30:00-04:00,2020-07-24,2020-07-24 09:30:00-04:00,2020-07-24 16:00:00-04:00,1h
321.39,321.44,319.97,320.11,30532249.0,60,60,0,True,2020-07-24 14:30:00-04:00,2020-07-24,2020-07-24 09:30:00-04:00,2020-07-24 16:00:00-04:00,1h
320.11,320.98,319.66,320.89,19003500.0,30,30,0,True,2020-07-24 15:30:00-04:00,2020-07-24,2020-07-24 09:30:00-04:00,2020-07-24 16:00:00-04:00,1h
321.63,322.89,320.77,322.55,37247747.0,60,60,0,True,2020-07-27 09:30:00-04:00,2020-07-27,2020-07-27 09:30:00-04:00,2020-07-27 16:00:00-04:00,1h
