Datetime,Close,High,Low,Open,Volume
2017-04-28 04:00:00+00:00,127.99726104736328,128.32668135552635,127.79019028819273,128.2796172080855,22771900
2017-05-01 04:00:00+00:00,129.13613891601562,129.30556697841877,128.36434145517964,128.4208126886601,24815500
2017-05-02 04:00:00+00:00,129.35260009765625,129.40908568582014,128.96670859794204,129.2961288714522,18345100
2017-05-03 04:00:00+00:00,128.9384765625,129.10789024581283,128.59021338797874,129.06082610201696,23827600
2017-05-04 04:00:00+00:00,128.9855499267578,129.35262733634198,128.5337656600303,128.91967160296727,14630100
2017-05-05 04:00:00+00:00,129.45616149902344,129.45616149902344,128.83496352390088,129.31498340512348,19330700
2017-05-08 04:00:00+00:00,129.73851013183594,129.73851013183594,129.2584903317039,129.52203230377174,13279900
2017-05-09 04:00:00+00:00,130.19033813476562,130.48211578685664,129.82324634566118,129.93620318921776,28426100
2017-05-10 04:00:00+00:00,130.26559448242188,130.31265862657233,129.80440321084436,130.26559448242188,20499400
2017-05-11 04:00:00+00:00,130.16212463378906,130.19978171285018,129.30561997171125,129.90800397898073,27232100
2017-05-12 04:00:00+00:00,130.45391845703125,130.48215408571716,130.10565509995857,130.21861197667005,19738600
2017-05-15 04:00:00+00:00,130.8679962158203,130.94329598444284,130.38797634805934,130.51034026731625,20481300
2017-05-16 04:00:00+00:00,131.4138946533203,131.4327231839444,130.8209323772895,131.20682390233787,21786000
2017-05-17 04:00:00+00:00,128.0725860595703,130.61389254080234,128.05375752448978,130.36916467064802,55642200
2017-05-18 04:00:00+00:00,129.192626953125,129.62559706939305,127.88432388013472,128.025516344162,41319900
2017-05-19 04:00:00+00:00,129.73851013183594,130.2844226059651,129.56909644777534,129.65380328980564,36730100
2017-05-22 04:00:00+00:00,130.830322265625,130.89621493316812,129.98322520437216,130.03027498180703,19509700
2017-05-23 04:00:00+00:00,130.962158203125,131.22570028011086,130.62331633814804,131.21629319234924,19687500
2017-05-24 04:00:00+00:00,131.5644989013672,131.6303915799385,130.99035077337106,131.35742814294488,15891900
2017-05-25 04:00:00+00:00,132.68458557128906,133.02342739136625,131.78100259709515,132.0633731741535,23928600
2017-05-26 04:00:00+00:00,132.9198760986328,132.9763473348994,132.53397016819457,132.71280532434704,13851600
2017-05-30 04:00:00+00:00,133.03282165527344,133.19282828239233,132.76927963861138,132.853986494975,20306400
2017-05-31 04:00:00+00:00,132.9857635498047,133.50344052105777,132.30809430612103,133.50344052105777,33229400
2017-06-01 04:00:00+00:00,133.50344848632812,133.55991972984074,132.69399381806394,133.25873497711868,20120700
2017-06-02 04:00:00+00:00,135.02821350097656,135.05644911638223,133.75755335987742,133.9740311986412,37222900
2017-06-05 04:00:00+00:00,135.00001525878906,135.23532171865193,134.81177296329207,135.01884379692873,15727500
2017-06-06 04:00:00+00:00,134.4635009765625,135.28236272085587,134.2658372648551,134.83998550309727,22393000
2017-06-07 04:00:00+00:00,134.99058532714844,135.10352781294083,134.21878773762694,134.8399857714492,18842400
2017-06-08 04:00:00+00:00,135.13172912597656,135.3482069330979,134.39756014685923,135.29173571054093,25417400
2017-06-09 04:00:00+00:00,131.75274658203125,135.44234896179094,129.99265942454915,135.2917637910373,109783700
2017-06-12 04:00:00+00:00,131.0469207763672,131.28222732811201,129.3903678223937,130.64220040111275,104454000
2017-06-13 04:00:00+00:00,132.11045837402344,132.2987006680587,131.09393275187338,131.78102358798694,51193000
2017-06-14 04:00:00+00:00,131.5363311767578,132.64697094339618,130.47274121971324,132.64697094339618,60093800
2017-06-15 04:00:00+00:00,130.9527130126953,131.09389109787196,129.4091037129291,130.2091367988666,55145200
2017-06-16 04:00:00+00:00,130.38455200195312,130.97914417013013,129.9032243998174,130.88475943194393,48087400
2017-06-19 04:00:00+00:00,132.56468200683594,132.68736485141218,131.4510028872662,131.64920502248194,39626500
2017-06-20 04:00:00+00:00,131.52651977539062,132.6024393477919,131.47932741497837,132.4325641316116,40935100
2017-06-21 04:00:00+00:00,132.82896423339844,132.89502202217716,131.7435974649474,131.82853507955758,35743400
2017-06-22 04:00:00+00:00,132.791259765625,133.28203463358037,132.45149476490107,133.03665440014947,24099100
2017-06-23 04:00:00+00:00,133.3009033203125,133.4707786059223,132.27216128678114,132.64023880669475,21654300
2017-06-26 04:00:00+00:00,132.67791748046875,134.29178931297747,132.3853450664516,134.06528907042667,34411100
2017-06-27 04:00:00+00:00,130.2712860107422,132.33818767655202,130.26185329850517,132.17774516199844,65957800
2017-06-28 04:00:00+00:00,132.1494598388672,132.2627100133835,129.99762011651532,130.75264048141113,57427200
2017-06-29 04:00:00+00:00,129.85606384277344,131.60208111933244,128.59138868735818,131.60208111933244,88769400
2017-06-30 04:00:00+00:00,129.90322875976562,130.8753311111359,129.47852622585165,130.22411383862598,68898300
2017-07-03 04:00:00+00:00,128.53475952148438,130.648839857372,128.4498218796515,130.49784440558872,32797000
2017-07-05 04:00:00+00:00,129.79945373535156,130.1486514705508,128.50646588245118,128.94060127198088,42116600
2017-07-06 04:00:00+00:00,128.6290740966797,129.35579609753268,128.1666264242981,128.8083964190668,48430500
2017-07-07 04:00:00+00:00,130.0164337158203,130.36564561652153,129.05377881399863,129.063211524418,36970400
2017-07-10 04:00:00+00:00,130.8658905029297,131.17734284930208,129.77109093406105,130.10142310778323,24853500
2017-07-11 04:00:00+00:00,131.23394775390625,131.39439025899074,130.18634071393043,130.67711534195072,31517700
2017-07-12 04:00:00+00:00,132.791259765625,132.94226963285644,132.09286433159338,132.3571243987016,36045800
2017-07-13 04:00:00+00:00,133.0837860107422,133.4046854670676,132.6968431622924,132.9516560232277,31073600
2017-07-14 04:00:00+00:00,134.1314239501953,134.30131363085806,133.25370620356202,133.6784088035811,34544800
2017-07-17 04:00:00+00:00,134.19747924804688,134.66937416662017,133.9426519597121,134.2729841631494,25343200
2017-07-18 04:00:00+00:00,135.09405517578125,135.1223677142947,133.67837064575653,134.1030731245464,25748500
2017-07-19 04:00:00+00:00,135.8868865966797,136.0850888425376,135.43387140755286,135.49049650605707,33752300
2017-07-20 04:00:00+00:00,136.06614685058594,136.32097407853598,135.4526893622437,136.2360364695815,36139400
2017-07-21 04:00:00+00:00,136.009521484375,136.009521484375,135.2922465640522,135.56593921489917,39697100
2017-07-24 04:00:00+00:00,136.63246154785156,136.72683189284047,135.8302344094489,135.99067695691136,26712700
2017-07-25 04:00:00+00:00,136.283203125,136.60410251179894,135.9151257823085,136.17938570008263,28120900
2017-07-26 04:00:00+00:00,136.72682189941406,136.8023268105407,136.40593682794278,136.62300444675108,18610600
2017-07-27 04:00:00+00:00,135.86801147460938,137.75559142929302,134.30131665595982,137.62346140850886,80665900
2017-07-28 04:00:00+00:00,135.7547149658203,135.9812296915172,134.83923775095917,135.05631976349363,38013200
2017-07-31 04:00:00+00:00,135.17901611328125,136.31156105247746,134.886443564107,136.14168579208862,33848600
2017-08-01 04:00:00+00:00,135.49041748046875,135.67917249908803,135.07514779885548,135.64142725579808,20149400
2017-08-02 04:00:00+00:00,135.8585662841797,136.39653349141543,134.59389115287468,136.36822094378118,41769700
2017-08-03 04:00:00+00:00,135.3300018310547,136.06615663041154,135.0846216982983,135.99065172777398,27112800
2017-08-04 04:00:00+00:00,135.57537841796875,135.87739802062006,135.0185459768036,135.63201789428132,29472900
2017-08-07 04:00:00+00:00,136.4342498779297,136.4342498779297,135.63203719626185,135.82079227423725,17933900
2017-08-08 04:00:00+00:00,136.19830322265625,137.2931028428088,135.81134594984707,136.16999068084968,30810400
2017-08-09 04:00:00+00:00,136.0189971923828,136.08506939859274,134.7637548842146,135.07520728258035,36169500
2017-08-10 04:00:00+00:00,133.1027069091797,135.33948467412074,132.970576880894,135.2451143116841,63331700
2017-08-11 04:00:00+00:00,134.11256408691406,134.40513668126994,132.98000457172782,133.28202428273548,45862500
2017-08-14 04:00:00+00:00,135.83963012695312,136.04726499090472,135.14123504010357,135.17898028760095,34161000
2017-08-15 04:00:00+00:00,135.93405151367188,136.18887880654617,135.56597404667136,136.1794316913088,25509200
2017-08-16 04:00:00+00:00,136.16995239257812,136.811736762279,135.71693744996216,136.27376981704066,31913000
2017-08-17 04:00:00+00:00,133.38583374023438,135.84912605583503,133.38583374023438,135.64149111727164,70191000
2017-08-18 04:00:00+00:00,133.29139709472656,134.2068741307844,132.74399741535586,133.46128670609,60751900
2017-08-21 04:00:00+00:00,133.12155151367188,133.57456657632656,132.30044461131686,133.28199404833939,37111500
2017-08-22 04:00:00+00:00,135.15066528320312,135.29224236117685,133.79160598073796,133.83879834006254,36294200
2017-08-23 04:00:00+00:00,134.6693878173828,134.97139310731566,134.37681524238516,134.47118559501163,25702300
2017-08-24 04:00:00+00:00,134.27301025390625,135.12241551195115,133.5179753572592,134.97140565240318,38160800
2017-08-25 04:00:00+00:00,133.9898681640625,135.13184600551875,133.81054575893484,134.79209542876225,26380400
2017-08-28 04:00:00+00:00,134.40509033203125,134.71654265119471,133.9709407474462,134.3956432186373,15362100
2017-08-29 04:00:00+00:00,134.93360900878906,135.16012371186002,133.1309672997037,133.2536645640031,24498300
2017-08-30 04:00:00+00:00,136.51918029785156,136.74569502012102,134.96193298537878,135.0468706058216,33642700
2017-08-31 04:00:00+00:00,137.9821014404297,137.99154855756166,136.83067643559812,136.90618136718794,38480700
2017-09-01 04:00:00+00:00,137.79327392578125,138.35010630250844,137.4251965783243,138.16135127323818,22293600
2017-09-05 04:00:00+00:00,136.5569610595703,137.68007332931896,135.52823353896167,137.387500768512,44794300
2017-09-06 04:00:00+00:00,136.97219848632812,137.28365080344597,135.98121645933273,136.90612629735432,30722700
2017-09-07 04:00:00+00:00,137.2930908203125,137.6422884060747,136.7928834240792,137.22701862782336,22721100
2017-09-08 04:00:00+00:00,136.10398864746094,137.17990888019958,135.96241147933236,137.11383665485383,27890100
2017-09-11 04:00:00+00:00,137.67066955566406,137.90661710170508,137.1327166392601,137.17046191014472,27126300
2017-09-12 04:00:00+00:00,138.00094604492188,138.1802684115339,137.34972877715805,138.05757112888577,30256700
2017-09-13 04:00:00+00:00,138.18968200683594,138.20856183257507,137.53846482916703,137.76497953477414,28450900
2017-09-14 04:00:00+00:00,137.37803649902344,138.06699899822672,137.29309887605777,137.6517435966982,35296400
2017-09-15 04:00:00+00:00,137.8499755859375,138.35018317191492,137.12325319832945,137.34976799996008,46422400
2017-09-18 04:00:00+00:00,137.66932678222656,138.4449211020311,137.25314788411006,138.0098354777205,24858200
2017-09-19 04:00:00+00:00,137.90574645996094,138.1043680495125,137.44227202998934,137.9151998200217,20871200
2017-09-20 04:00:00+00:00,137.4801483154297,138.00982526196464,136.42077998974543,137.858484867922,34236200
2017-09-21 04:00:00+00:00,136.6383056640625,137.39497859430602,136.15591007352958,137.38552523409186,28841800
2017-09-22 04:00:00+00:00,136.505859375,136.7044809283682,136.06130617874604,136.20317871686618,21702400
2017-09-25 04:00:00+00:00,135.0681610107422,136.0423909686541,134.40606508292953,135.96672080081711,54947700
2017-09-26 04:00:00+00:00,135.4181671142578,136.01406086011667,134.945239235351,135.75867576437523,29628800
2017-09-27 04:00:00+00:00,136.6383056640625,137.149061335238,135.7964947614472,136.13698892049018,33249400
2017-09-28 04:00:00+00:00,136.5910186767578,136.7328912520403,135.9951249953475,136.3072590935809,24149400
2017-09-29 04:00:00+00:00,137.57469177246094,137.6787364639798,136.50588477697903,136.86530008463532,43102400
2017-10-02 04:00:00+00:00,137.69761657714844,138.25566774142212,137.08280197137347,137.78274009049056,27351300
2017-10-03 04:00:00+00:00,137.99085998535156,138.15165369038166,137.5746812511044,137.87736194241498,19715200
2017-10-04 04:00:00+00:00,138.12332153320312,138.41653452243875,137.59364459360145,137.72606382850188,26381100
2017-10-05 04:00:00+00:00,139.475830078125,139.55148580207666,138.48267911813178,138.6245516412994,31562400
2017-10-06 04:00:00+00:00,139.66506958007812,139.66506958007812,139.00297341281941,139.00297341281941,23561100
2017-10-09 04:00:00+00:00,139.5042266845703,139.99606113121104,139.3245118383478,139.84473522672639,13704800
2017-10-10 04:00:00+00:00,139.60829162597656,140.11904729704088,138.99347682952373,139.97717473080385,19223100
2017-10-11 04:00:00+00:00,140.0244598388672,140.05284878551112,139.3623637904229,139.54207866770307,12439100
2017-10-12 04:00:00+00:00,139.76904296875,140.3176407795558,139.62715601292058,139.81633862069313,14513500
2017-10-13 04:00:00+00:00,140.3082275390625,140.46902127209773,139.7785506696259,140.3366020547386,18409900
2017-10-16 04:00:00+00:00,140.79061889648438,140.82844677203332,140.3555189483066,140.65819968314537,21809400
2017-10-17 04:00:00+00:00,140.9703369140625,140.98925807050085,140.5257979823631,140.7433407672566,13138200
2017-10-18 04:00:00+00:00,140.80006408691406,141.1311193173571,140.59197470194033,141.1121981643747,17218200
2017-10-19 04:00:00+00:00,140.27976989746094,140.2986910409036,139.29608692749812,139.9771037653969,27680300
2017-10-20 04:00:00+00:00,140.65821838378906,140.9703380882469,140.48795683965287,140.84738665190747,30173300
2017-10-23 04:00:00+00:00,139.74069213867188,140.96083934292238,139.54205613990086,140.95138598397483,29297100
2017-10-24 04:00:00+00:00,139.97720336914062,140.2704163544271,139.45697979881913,140.0150312503395,20289500
2017-10-25 04:00:00+00:00,139.447509765625,140.15690159578142,138.40707707429718,139.70289486561316,36179100
2017-10-26 04:00:00+00:00,139.00296020507812,139.71235198101067,138.9651178947653,139.362375557374,28230200
2017-10-27 04:00:00+00:00,143.0511932373047,143.31603162680884,141.12163990507764,141.33918263232536,60165100
2017-10-30 04:00:00+00:00,143.372802734375,143.94977526451956,142.81475135856965,142.94717057372029,31733400
2017-10-31 04:00:00+00:00,143.9119415283203,144.12003094061123,143.4201069470989,143.83628577168076,26319300
2017-11-01 04:00:00+00:00,143.8646240234375,144.55509448147055,143.29710496341,144.48887767033668,29481600
2017-11-02 04:00:00+00:00,143.59034729003906,143.76060881599645,142.60666374128277,143.7038453522692,31017400
2017-11-03 04:00:00+00:00,144.97132873535156,144.99023546068165,143.618747378283,144.11059645654564,26199200
2017-11-06 05:00:00+00:00,145.46310424804688,145.5198676988062,144.8104761067079,144.85775733342734,28693900
2017-11-07 05:00:00+00:00,145.54832458496094,145.73749289673037,145.03755426730467,145.34968847640192,21333100
2017-11-08 05:00:00+00:00,146.1346893310547,146.17251720448087,145.3023317895685,145.47259330151385,17373500
2017-11-09 05:00:00+00:00,145.3685760498047,145.4442462435522,143.87412219667218,144.9334760439099,40594500
2017-11-10 05:00:00+00:00,145.3590545654297,145.4725670304309,144.77262882125564,145.02801382674787,20150800
2017-11-13 05:00:00+00:00,145.538818359375,145.72800105380875,144.81051982973537,144.81051982973537,12522400
2017-11-14 05:00:00+00:00,145.00912475585938,145.18883963530985,144.30920082445633,145.0280459096467,25173800
2017-11-15 05:00:00+00:00,144.3280792236328,144.7158834208088,143.5619386206224,144.3848282412471,24808000
2017-11-16 05:00:00+00:00,146.1725311279297,146.5035863905398,145.02805383198168,145.05642834790686,34790600
2017-11-17 05:00:00+00:00,145.61448669433594,146.3144251300236,145.47261410793246,146.2103804224567,28725800
2017-11-20 05:00:00+00:00,145.50096130371094,145.85092323953398,145.2928719276512,145.71850403955145,21143900
2017-11-21 05:00:00+00:00,147.08056640625,147.1467832351804,146.12525731214947,146.1914597084668,20147800
2017-11-22 05:00:00+00:00,147.26025390625,147.40212646668616,146.92919868841835,147.21295824190113,17299000
2017-11-24 05:00:00+00:00,147.79937744140625,147.84667310363446,147.32644968434383,147.4115876493985,8280600
2017-11-27 05:00:00+00:00,147.73316955566406,148.08313146441515,147.39266100596248,147.7520907063723,22653400
2017-11-28 05:00:00+00:00,148.11151123046875,148.20610255475748,147.26970040169405,148.06421556832439,25227300
2017-11-29 05:00:00+00:00,145.52935791015625,147.97912069806515,144.82941949963404,147.94129282058861,71986300
2017-11-30 05:00:00+00:00,146.74948120117188,147.0332407495841,145.80362566153786,146.14413423311052,56595500
2017-12-01 05:00:00+00:00,146.12521362304688,146.83460521033717,144.015945578692,145.850907460367,59015800
2017-12-04 05:00:00+00:00,144.4415740966797,147.20346993414208,144.2996871373188,147.04267625961867,51319100
2017-12-05 05:00:00+00:00,144.53619384765625,146.1819878092687,143.86464444499362,144.4132279995865,40604200
2017-12-06 05:00:00+00:00,145.1887969970703,145.4158074780161,143.82676297661027,143.99702444547145,28647800
2017-12-07 05:00:00+00:00,145.68067932128906,146.09685808241736,145.02803666702974,145.17937702246016,32666200
2017-12-08 05:00:00+00:00,146.32382202148438,147.1088837060388,146.09682597084236,146.74945404904562,28081700
2017-12-11 05:00:00+00:00,147.45889282226562,147.50618849217332,146.38061793838568,146.39008573193448,20821500
2017-12-12 05:00:00+00:00,147.26025390625,147.69533937999455,146.94811984068,147.39267310686057,20310300
2017-12-13 05:00:00+00:00,147.54396057128906,148.01688818003177,147.32640347979162,147.85609452497187,24418500
2017-12-14 05:00:00+00:00,147.43997192382812,148.17773811909228,147.27917820769215,147.79938722882173,24594700
2017-12-15 05:00:00+00:00,149.11412048339844,149.27492862630027,147.77100734512993,148.01693902301966,49816200
2017-12-18 05:00:00+00:00,150.36431884765625,150.48754184139165,149.82406122664864,150.09892660175905,26844500
2017-12-19 05:00:00+00:00,149.4733123779297,150.2315819300714,149.05626340111232,150.0799251270853,31415000
2017-12-20 05:00:00+00:00,149.31222534179688,150.02310053937268,148.7245731398946,149.99466668849306,38972600
2017-12-21 05:00:00+00:00,149.3311004638672,149.99458070872643,149.16048299359787,149.5206641820006,18638700
2017-12-22 05:00:00+00:00,149.16055297851562,149.21742067435903,148.76246464482028,149.10368528267222,23330400
2017-12-26 05:00:00+00:00,148.35488891601562,148.5444527048612,147.81461693187623,148.3264550708283,21918700
2017-12-27 05:00:00+00:00,148.37384033203125,148.7719431040817,148.23167110114932,148.36436720423598,22388200
2017-12-28 05:00:00+00:00,148.55393981933594,148.87621419978598,148.3738491409998,148.84776588913007,25393800
2017-12-29 05:00:00+00:00,147.634521484375,148.7150509548344,147.57765379584393,148.68661711056885,33186000
2018-01-02 05:00:00+00:00,150.22210693359375,150.26001390247404,148.02312670603268,148.39278111946717,32573300
2018-01-03 05:00:00+00:00,151.68179321289062,151.81448932382338,150.3358713840609,150.36430523191856,29383600
2018-01-04 05:00:00+00:00,151.94717407226562,152.40213006675788,151.72917643406169,152.20309314663828,24776100
2018-01-05 05:00:00+00:00,153.4732208251953,153.57748310381623,152.383217927353,152.6675709111186,26992300
2018-01-08 05:00:00+00:00,154.07041931152344,154.14624776692102,153.41641153866854,153.47327926451698,23159100
2018-01-09 05:00:00+00:00,154.07984924316406,154.5348053851874,153.6154199704218,154.3736753861957,24782400
2018-01-10 05:00:00+00:00,153.7196502685547,153.74809858305758,152.71494894070165,153.39739030731755,34004000
2018-01-11 05:00:00+00:00,154.77175903320312,154.78124662642372,153.74811136099768,153.9850697867997,20473500
2018-01-12 05:00:00+00:00,155.90919494628906,156.07032496499838,154.4400495885555,154.6390865975742,37762700
2018-01-16 05:00:00+00:00,155.46368408203125,157.73847912655555,154.99924037270677,156.94230230725148,41231800
2018-01-17 05:00:00+00:00,157.14132690429688,157.37828530538852,155.44471111610974,156.20298089216155,33849900
2018-01-18 05:00:00+00:00,157.1697540283203,157.52992091472206,156.52521974359584,156.89487422094967,26432200
2018-01-19 05:00:00+00:00,157.66265869140625,157.9185778473004,156.90438881718333,157.63422483661745,38937600
2018-01-22 05:00:00+00:00,159.3497772216797,159.3497772216797,157.42567620671264,157.6057669013891,26081400
2018-01-23 05:00:00+00:00,160.6672821044922,160.80946583435835,159.76684299985,159.84267142988645,37989700
2018-01-24 05:00:00+00:00,159.62461853027344,161.3591553026726,158.7052190203768,161.00844712718913,54287400
2018-01-25 05:00:00+00:00,159.56781005859375,160.78103604424942,159.05597175861098,160.72416833598345,28925000
2018-01-26 05:00:00+00:00,162.01315307617188,162.03211379339686,160.14593461901742,160.45870690788635,32038200
2018-01-29 05:00:00+00:00,161.22645568847656,161.99419837397016,160.88523511016953,161.67193851189933,37277800
2018-01-30 05:00:00+00:00,159.8995361328125,160.5819775275258,159.0654523436693,159.75736686841137,44987700
2018-01-31 05:00:00+00:00,160.56301879882812,161.1222516589373,159.5583174171315,160.79997721763561,42449200
2018-02-01 05:00:00+00:00,159.19813537597656,160.87579040901403,158.6862971406691,159.33083149942797,38037900
2018-02-02 05:00:00+00:00,156.02288818359375,158.9516905122908,155.89019205920337,158.57256286054488,68478100
2018-02-05 05:00:00+00:00,149.8714599609375,157.10343571737928,149.75772454507344,154.5632483444523,105372200
2018-02-06 05:00:00+00:00,153.84288024902344,154.0324440899537,147.0090076059064,147.68196141062802,118537900
2018-02-07 05:00:00+00:00,151.85240173339844,155.0181619508315,151.8429141428158,153.34996584082376,91028300
2018-02-08 05:00:00+00:00,145.445068359375,152.41165135988317,145.445068359375,152.24103378497605,94184800
2018-02-09 05:00:00+00:00,147.95684814453125,149.03737799708756,142.29827973007207,147.50187754981673,113836600
2018-02-12 05:00:00+00:00,150.58230590820312,151.60596783999418,148.2980381286497,149.47334243112738,63050600
2018-02-13 05:00:00+00:00,151.35958862304688,151.66288793199294,149.49235479629598,149.71984012510305,31785600
2018-02-14 05:00:00+00:00,154.19354248046875,154.43050084877248,149.75768876796246,150.4685638728737,52107400
2018-02-15 05:00:00+00:00,157.05601501464844,157.05601501464844,153.96608287437675,155.5773970031958,51633900
2018-02-16 05:00:00+00:00,156.35462951660156,158.06071834449668,156.08922281556815,156.54419333494633,62256300
2018-02-20 05:00:00+00:00,156.66738891601562,157.98487686940976,155.73851615892974,155.80487144440286,36785600
2018-02-21 05:00:00+00:00,156.2219696044922,158.97068176453118,156.12718044195472,157.4351956784345,41161800
2018-02-22 05:00:00+00:00,156.20301818847656,157.73850436608186,155.80492971512692,156.90440596698934,37074400
2018-02-23 05:00:00+00:00,159.397216796875,159.397216796875,156.81910756820852,157.46364210677353,50096900
2018-02-26 05:00:00+00:00,161.5108184814453,161.5108184814453,160.01325431702793,160.14595042512028,39266700
2018-02-27 05:00:00+00:00,159.51089477539062,161.8236108500838,159.43508082197027,161.55821862473786,42209900
2018-02-28 05:00:00+00:00,158.4872589111328,160.94214440661983,158.38299663906076,160.42083304625956,42936300
2018-03-01 05:00:00+00:00,155.89968872070312,159.30242282189553,154.49689884214843,158.57258679618744,76809900
2018-03-02 05:00:00+00:00,157.33091735839844,157.60578276128518,153.5111487945248,154.02297261682202,57445100
2018-03-05 05:00:00+00:00,159.07493591308594,159.48249747297828,156.00394943534076,156.5916161799506,38540200
2018-03-06 05:00:00+00:00,159.74786376953125,160.28813584740146,158.7431624978349,159.85212604090307,29480900
2018-03-07 05:00:00+00:00,160.1174774169922,160.25018796740503,158.25025906356484,158.52512436550424,34609400
2018-03-08 05:00:00+00:00,160.9990234375,161.11275884674902,160.13649134991192,160.78102574884153,25828400
2018-03-09 05:00:00+00:00,164.1268768310547,164.1268768310547,161.90894958104428,162.14590799141615,38310500
2018-03-12 04:00:00+00:00,164.9988555908203,165.37798320151097,164.24058590664768,164.61024038904804,37635000
2018-03-13 04:00:00+00:00,162.75247192382812,166.0698886698575,162.33542293313815,165.37795990676312,55638900
2018-03-14 04:00:00+00:00,162.7240447998047,163.7287604367043,162.013169690261,163.60553745629025,40536400
2018-03-15 04:00:00+00:00,162.5819091796875,163.5297428550604,161.98476933610849,162.83782832162055,28810400
2018-03-16 04:00:00+00:00,162.09848022460938,163.21691675040657,162.02265181328218,162.85674987509069,31176700
2018-03-19 04:00:00+00:00,158.63995361328125,160.65261617920999,157.2538651099721,160.5386962562349,71395100
2018-03-20 04:00:00+00:00,159.162109375,159.53236364145548,158.1747694932047,158.70641515926818,34075700
2018-03-21 04:00:00+00:00,158.4690704345703,160.21591031275807,157.7760333770978,158.74439624954746,43863500
2018-03-22 04:00:00+00:00,154.55764770507812,157.3772815733106,154.3582733617787,156.27600740878924,66607300
2018-03-23 04:00:00+00:00,150.48484802246094,155.03234491785557,150.40889657583298,154.37727636616455,80110400
2018-03-26 04:00:00+00:00,156.0766143798828,156.26650020267513,151.10191872581936,153.53230660051517,57481500
2018-03-27 04:00:00+00:00,151.02598571777344,157.23486754614297,149.69685722735747,157.23486754614297,78889100
2018-03-28 04:00:00+00:00,149.2886505126953,151.69055896140753,148.13990476118795,150.16207044983997,89369700
2018-03-29 04:00:00+00:00,152.02279663085938,153.52280468503133,148.6999978299888,150.0955744852547,68692600
2018-04-02 04:00:00+00:00,147.6367645263672,151.6526166129996,146.08929875051447,150.94058795049514,85549400
2018-04-03 04:00:00+00:00,149.29812622070312,149.92471475875274,146.62090667325108,148.92787199117498,64090000
2018-04-04 04:00:00+00:00,151.65252685546875,152.11770936844076,146.2411006342502,146.41199494496053,65768700
2018-04-05 04:00:00+00:00,152.5165252685547,153.39944829402486,151.40576235490596,153.16210541966592,43054900
2018-04-06 04:00:00+00:00,148.70005798339844,152.33615245189097,147.9880293808903,150.8361437909228,59870900
2018-04-09 04:00:00+00:00,149.74432373046875,152.7348518701893,149.48800392217566,149.98166654379946,41810400
2018-04-10 04:00:00+00:00,153.0481414794922,153.54180408614096,151.0164876384607,152.09877025496803,48296800
2018-04-11 04:00:00+00:00,152.1652069091797,153.79812644764763,151.9943270554176,152.0892554787563,41622100
2018-04-12 04:00:00+00:00,153.99752807617188,154.52917369717386,153.00068529366482,153.0861252356994,30467900
2018-04-13 04:00:00+00:00,153.2000274658203,154.99433847261096,152.53547051631546,154.7664986534979,44604900
2018-04-16 04:00:00+00:00,154.36781311035156,154.92793882378672,153.30450716994258,154.27287016497698,28180800
2018-04-17 04:00:00+00:00,157.69058227539062,158.032356530537,155.6114567637717,155.92475103817725,35536100
2018-04-18 04:00:00+00:00,158.0133514404297,158.54499701681692,156.94055730405546,157.69056869565964,29573900
2018-04-19 04:00:00+00:00,156.560791015625,157.58611353829434,156.0196425371662,157.21585939007375,34705700
