Date,Adj Close,Close,High,Low,Open,Volume
2023-05-18 00:00:00+00:00,331.39178466796875,337.2699890136719,337.489990234375,331.5,331.5199890136719,64213500
2023-05-19 00:00:00+00:00,330.6449890136719,336.510009765625,338.2099914550781,335.42999267578125,337.489990234375,61554900
2023-05-22 00:00:00+00:00,331.7553405761719,337.6400146484375,338.6700134277344,336.239990234375,336.25,43015900
2023-05-23 00:00:00+00:00,327.54986572265625,333.3599853515625,337.05999755859375,333.0,335.8900146484375,48216700
2023-05-24 00:00:00+00:00,325.8697509765625,331.6499938964844,332.9100036621094,329.55999755859375,331.3699951171875,62891200
2023-05-25 00:00:00+00:00,333.79913330078125,339.7200012207031,341.010009765625,336.6700134277344,339.1400146484375,66862800
2023-05-26 00:00:00+00:00,342.3277893066406,348.3999938964844,349.25,340.6600036621094,340.760009765625,63007000
2023-05-30 00:00:00+00:00,343.8802490234375,349.9800109863281,353.92999267578125,348.5299987792969,352.7099914550781,72652200
2023-05-31 00:00:00+00:00,341.9249572753906,347.989990234375,350.6000061035156,346.510009765625,348.3699951171875,65105400
2023-06-01 00:00:00+00:00,345.8749084472656,352.010009765625,353.3599853515625,346.6600036621094,347.7300109863281,50488600
2023-06-02 00:00:00+00:00,348.4688720703125,354.6499938964844,355.8299865722656,352.010009765625,353.79998779296875,53372100
2023-06-05 00:00:00+00:00,348.7144775390625,354.8999938964844,357.5,353.8500061035156,354.42999267578125,47266200
2023-06-06 00:00:00+00:00,348.655517578125,354.8399963378906,355.82000732421875,352.92999267578125,354.2799987792969,41390400
2023-06-07 00:00:00+00:00,342.740478515625,348.82000732421875,357.1199951171875,348.17999267578125,355.1300048828125,69225900
2023-06-08 00:00:00+00:00,346.9949645996094,353.1499938964844,353.6199951171875,348.8900146484375,349.1199951171875,47153900
2023-06-09 00:00:00+00:00,348.32147216796875,354.5,357.6600036621094,353.0299987792969,354.6300048828125,53196900
2023-06-12 00:00:00+00:00,354.2070617675781,360.489990234375,360.5899963378906,355.20001220703125,356.19000244140625,44606500
2023-06-13 00:00:00+00:00,356.9288024902344,363.260009765625,364.1099853515625,360.0299987792969,363.2900085449219,57097800
2023-06-14 00:00:00+00:00,359.522705078125,365.8999938964844,366.19000244140625,360.4200134277344,363.2699890136719,69525600
2023-06-15 00:00:00+00:00,363.8067932128906,370.260009765625,371.7699890136719,363.9800109863281,364.6099853515625,71138800
2023-06-16 00:00:00+00:00,361.5174255371094,367.92999267578125,372.8500061035156,367.4800109863281,372.7200012207031,80932000
2023-06-20 00:00:00+00:00,360.9999084472656,366.8999938964844,368.32000732421875,363.8900146484375,365.95001220703125,49204700
2023-06-21 00:00:00+00:00,356.0802917480469,361.8999938964844,366.17999267578125,360.9599914550781,365.739990234375,53378300
2023-06-22 00:00:00+00:00,360.2815856933594,366.1700134277344,366.3299865722656,360.2200012207031,360.6300048828125,47603000
2023-06-23 00:00:00+00:00,356.7099914550781,362.5400085449219,364.8800048828125,360.82000732421875,362.2099914550781,48922900
2023-06-26 00:00:00+00:00,351.9281005859375,357.67999267578125,364.8399963378906,357.5899963378906,362.0,52685500
2023-06-27 00:00:00+00:00,357.9792175292969,363.8299865722656,364.57000732421875,358.510009765625,359.25,49428100
2023-06-28 00:00:00+00:00,358.6778564453125,364.5400085449219,366.5199890136719,361.8999938964844,361.9800109863281,46498000
2023-06-29 00:00:00+00:00,357.95953369140625,363.80999755859375,364.8900146484375,362.1400146484375,364.239990234375,46151000
2023-06-30 00:00:00+00:00,363.4794006347656,369.4200134277344,370.489990234375,367.2300109863281,367.54998779296875,58712500
2023-07-03 00:00:00+00:00,364.33538818359375,370.2900085449219,370.92999267578125,368.9700012207031,370.07000732421875,19432900
2023-07-05 00:00:00+00:00,364.32550048828125,370.2799987792969,372.010009765625,368.6600036621094,368.70001220703125,34460900
2023-07-06 00:00:00+00:00,361.5508728027344,367.4599914550781,367.9100036621094,364.5199890136719,366.510009765625,49374700
2023-07-07 00:00:00+00:00,360.3504333496094,366.239990234375,370.4800109863281,366.010009765625,367.2300109863281,47133700
2023-07-10 00:00:00+00:00,360.468505859375,366.3599853515625,367.04998779296875,363.4100036621094,365.9599914550781,48498800
2023-07-11 00:00:00+00:00,362.24945068359375,368.1700134277344,368.6300048828125,364.6199951171875,366.7900085449219,38214100
2023-07-12 00:00:00+00:00,366.82470703125,372.82000732421875,374.19000244140625,370.29998779296875,372.3399963378906,61975400
2023-07-13 00:00:00+00:00,373.05291748046875,379.1499938964844,379.989990234375,375.4599914550781,376.04998779296875,46960000
2023-07-14 00:00:00+00:00,372.97418212890625,379.07000732421875,382.8599853515625,378.17999267578125,379.5899963378906,55148500
2023-07-17 00:00:00+00:00,376.4571838378906,382.6099853515625,383.5,379.30999755859375,379.79998779296875,40868900
2023-07-18 00:00:00+00:00,379.5368957519531,385.739990234375,387.1300048828125,380.0,381.9599914550781,55262000
2023-07-19 00:00:00+00:00,379.44830322265625,385.6499938964844,387.9800109863281,384.29998779296875,386.82000732421875,54093000
2023-07-20 00:00:00+00:00,370.7013244628906,376.760009765625,384.1000061035156,375.7200012207031,382.6099853515625,71941700
2023-07-21 00:00:00+00:00,369.5895080566406,375.6300048828125,379.9200134277344,375.19000244140625,379.17999267578125,60499600
2023-07-24 00:00:00+00:00,370.1798400878906,376.2300109863281,377.5799865722656,374.3399963378906,376.6199951171875,40380100
2023-07-25 00:00:00+00:00,372.6888427734375,378.7799987792969,380.4700012207031,376.92999267578125,376.95001220703125,38894400
2023-07-26 00:00:00+00:00,371.4490661621094,377.5199890136719,379.239990234375,375.17999267578125,377.7200012207031,47075700
2023-07-27 00:00:00+00:00,370.5635986328125,376.6199951171875,384.7099914550781,375.30999755859375,383.07000732421875,63940200
2023-07-28 00:00:00+00:00,377.313232421875,383.4800109863281,384.5199890136719,380.2200012207031,380.739990234375,56902900
2023-07-31 00:00:00+00:00,377.5099792480469,383.67999267578125,384.8800048828125,382.3399963378906,383.7900085449219,44019900
2023-08-01 00:00:00+00:00,376.6343688964844,382.7900085449219,383.55999755859375,380.69000244140625,382.30999755859375,41060600
2023-08-02 00:00:00+00:00,368.3694763183594,374.3900146484375,379.260009765625,373.1300048828125,379.260009765625,72687100
2023-08-03 00:00:00+00:00,367.779052734375,373.7900085449219,375.95001220703125,371.7699890136719,371.94000244140625,47666400
2023-08-04 00:00:00+00:00,366.05718994140625,372.0400085449219,378.1000061035156,371.5299987792969,375.75,61702800
2023-08-07 00:00:00+00:00,369.1565246582031,375.19000244140625,375.2900085449219,371.510009765625,373.8800048828125,37230400
2023-08-08 00:00:00+00:00,366.0177917480469,372.0,372.6600036621094,368.82000732421875,372.6400146484375,44726500
2023-08-09 00:00:00+00:00,361.99359130859375,367.9100036621094,372.45001220703125,367.1400146484375,372.2900085449219,51150900
2023-08-10 00:00:00+00:00,362.6626892089844,368.5899963378906,374.3599853515625,367.0400085449219,370.9700012207031,72035300
2023-08-11 00:00:00+00:00,360.3504333496094,366.239990234375,368.0,364.69000244140625,365.989990234375,48707200
2023-08-14 00:00:00+00:00,364.3943786621094,370.3500061035156,370.4700012207031,364.70001220703125,365.42999267578125,42130800
2023-08-15 00:00:00+00:00,360.5276184082031,366.4200134277344,370.1700134277344,365.739990234375,369.3599853515625,45539900
2023-08-16 00:00:00+00:00,356.7099914550781,362.5400085449219,367.42999267578125,362.44000244140625,365.8699951171875,53190500
2023-08-17 00:00:00+00:00,352.81365966796875,358.5799865722656,364.30999755859375,358.1600036621094,363.9599914550781,62604300
2023-08-18 00:00:00+00:00,352.37091064453125,358.1300048828125,359.4100036621094,354.7099914550781,355.260009765625,61191400
2023-08-21 00:00:00+00:00,358.0481262207031,363.8999938964844,364.5899963378906,359.1499938964844,359.6199951171875,50696500
2023-08-22 00:00:00+00:00,357.53643798828125,363.3800048828125,366.55999755859375,362.67999267578125,366.54998779296875,44530200
2023-08-23 00:00:00+00:00,363.17437744140625,369.1099853515625,370.2200012207031,364.3599853515625,364.5799865722656,51770600
2023-08-24 00:00:00+00:00,355.4111328125,361.2200012207031,372.739990234375,361.010009765625,372.6400146484375,66842500
2023-08-25 00:00:00+00:00,358.1661376953125,364.0199890136719,365.739990234375,358.5799865722656,362.07000732421875,69960500
2023-08-28 00:00:00+00:00,360.86212158203125,366.760009765625,367.7099914550781,364.25,366.989990234375,40910000
2023-08-29 00:00:00+00:00,368.7432861328125,374.7699890136719,375.1300048828125,366.2300109863281,366.55999755859375,58492400
2023-08-30 00:00:00+00:00,370.7996520996094,376.8599853515625,377.45001220703125,373.8599853515625,374.8800048828125,41731500
2023-08-31 00:00:00+00:00,371.9114990234375,377.989990234375,379.7200012207031,376.8699951171875,376.94000244140625,35730700
2023-09-01 00:00:00+00:00,371.5179443359375,377.5899963378906,380.8299865722656,376.0799865722656,380.3999938964844,39801200
2023-09-05 00:00:00+00:00,371.9902648925781,378.07000732421875,379.30999755859375,375.8299865722656,376.7699890136719,32344200
2023-09-06 00:00:00+00:00,368.7137756347656,374.739990234375,377.6300048828125,372.70001220703125,377.2799987792969,42998700
2023-09-07 00:00:00+00:00,366.076904296875,372.05999755859375,372.8500061035156,369.1499938964844,370.2099914550781,52060700
2023-09-08 00:00:00+00:00,366.5885009765625,372.5799865722656,374.8500061035156,371.6000061035156,372.010009765625,35800100
2023-09-11 00:00:00+00:00,370.907958984375,376.9700012207031,377.489990234375,373.6600036621094,375.6600036621094,39936600
2023-09-12 00:00:00+00:00,366.79522705078125,372.7900085449219,376.95001220703125,372.5,375.2699890136719,41391000
2023-09-13 00:00:00+00:00,368.19232177734375,374.2099914550781,375.8399963378906,371.8800048828125,373.0299987792969,46300700
2023-09-14 00:00:00+00:00,371.2030944824219,377.2699890136719,378.2699890136719,373.8900146484375,375.989990234375,48039400
2023-09-15 00:00:00+00:00,364.8469543457031,370.80999755859375,376.32000732421875,369.8599853515625,375.9100036621094,69811200
2023-09-18 00:00:00+00:00,365.22735595703125,370.6600036621094,371.7900085449219,369.0299987792969,369.32000732421875,36903500
2023-09-19 00:00:00+00:00,364.4488830566406,369.8699951171875,370.67999267578125,366.79998779296875,369.32000732421875,37621700
2023-09-20 00:00:00+00:00,359.197021484375,364.5400085449219,371.30999755859375,364.4599914550781,370.95001220703125,45514200
2023-09-21 00:00:00+00:00,352.6148986816406,357.8599853515625,361.6000061035156,357.69000244140625,360.79998779296875,69734800
2023-09-22 00:00:00+00:00,352.6642150878906,357.9100036621094,361.79998779296875,357.5899963378906,359.6300048828125,51589700
2023-09-25 00:00:00+00:00,354.3392333984375,359.6099853515625,359.70001220703125,355.92999267578125,356.92999267578125,39168000
2023-09-26 00:00:00+00:00,349.0184020996094,354.2099914550781,357.5400085449219,353.2099914550781,356.989990234375,53657700
2023-09-27 00:00:00+00:00,349.83624267578125,355.0400085449219,356.9800109863281,351.3599853515625,355.3800048828125,56066000
2023-09-28 00:00:00+00:00,352.7627258300781,358.010009765625,360.1700134277344,353.239990234375,354.1099853515625,56453300
2023-09-29 00:00:00+00:00,353.0189514160156,358.2699890136719,362.95001220703125,357.0199890136719,361.5400085449219,64829600
2023-10-02 00:00:00+00:00,355.965087890625,361.260009765625,362.67999267578125,357.9200134277344,358.5400085449219,51625100
2023-10-03 00:00:00+00:00,349.718017578125,354.9200134277344,361.010009765625,353.2799987792969,358.7799987792969,60478500
2023-10-04 00:00:00+00:00,354.47723388671875,359.75,360.6099853515625,355.29998779296875,355.7699890136719,54786700
2023-10-05 00:00:00+00:00,353.4327392578125,358.69000244140625,360.1499938964844,355.1400146484375,359.739990234375,45897400
2023-10-06 00:00:00+00:00,359.35467529296875,364.70001220703125,365.9100036621094,354.8500061035156,355.6499938964844,75049100
2023-10-09 00:00:00+00:00,361.18743896484375,366.55999755859375,367.1099853515625,360.7799987792969,362.29998779296875,45304800
2023-10-10 00:00:00+00:00,363.1876220703125,368.5899963378906,371.2799987792969,366.3900146484375,366.8999938964844,46968800
2023-10-11 00:00:00+00:00,365.7791442871094,371.2200012207031,371.4100036621094,368.19000244140625,369.94000244140625,38215100
2023-10-12 00:00:00+00:00,364.5080261230469,369.92999267578125,373.739990234375,367.5,371.7300109863281,49587900
2023-10-13 00:00:00+00:00,359.9261169433594,365.2799987792969,371.1600036621094,363.8599853515625,370.57000732421875,52469900
2023-10-16 00:00:00+00:00,363.9956970214844,369.4100036621094,370.4800109863281,366.4700012207031,366.6199951171875,44201100
2023-10-17 00:00:00+00:00,362.8033447265625,368.20001220703125,369.9200134277344,363.6600036621094,365.80999755859375,50999100
2023-10-18 00:00:00+00:00,358.0441589355469,363.3699951171875,367.9100036621094,362.0199890136719,365.6700134277344,54280500
2023-10-19 00:00:00+00:00,354.6940002441406,359.9700012207031,366.0199890136719,359.1600036621094,364.80999755859375,72274200
2023-10-20 00:00:00+00:00,349.4027099609375,354.6000061035156,360.0400085449219,354.3699951171875,359.4599914550781,72559700
2023-10-23 00:00:00+00:00,350.4570617675781,355.6700134277344,359.260009765625,351.1199951171875,353.260009765625,60665200
2023-10-24 00:00:00+00:00,353.8663330078125,359.1300048828125,359.9100036621094,355.7900085449219,357.510009765625,47082100
2023-10-25 00:00:00+00:00,345.20513916015625,350.3399963378906,356.8800048828125,349.75,356.70001220703125,71190500
2023-10-26 00:00:00+00:00,338.623046875,343.6600036621094,350.07000732421875,342.3500061035156,349.1199951171875,78621400
2023-10-27 00:00:00+00:00,340.24884033203125,345.30999755859375,348.8399963378906,344.0799865722656,346.42999267578125,63476700
2023-10-30 00:00:00+00:00,344.081787109375,349.20001220703125,350.5400085449219,346.45001220703125,347.8299865722656,55298500
2023-10-31 00:00:00+00:00,345.7273864746094,350.8699951171875,351.25,346.6199951171875,349.2300109863281,47671900
2023-11-01 00:00:00+00:00,351.7281188964844,356.9599914550781,357.5299987792969,351.6199951171875,351.7200012207031,58992700
2023-11-02 00:00:00+00:00,358.1131591796875,363.44000244140625,363.67999267578125,360.29998779296875,361.5400085449219,58162400
2023-11-03 00:00:00+00:00,362.32061767578125,367.7099914550781,369.0199890136719,364.5199890136719,364.75,53280500
2023-11-06 00:00:00+00:00,363.798583984375,369.2099914550781,369.7799987792969,366.9100036621094,368.489990234375,38848700
2023-11-07 00:00:00+00:00,367.2374572753906,372.70001220703125,373.5799865722656,369.04998779296875,370.2699890136719,50777400
2023-11-08 00:00:00+00:00,367.47393798828125,372.94000244140625,373.7900085449219,370.6199951171875,373.0799865722656,35663400
2023-11-09 00:00:00+00:00,364.64599609375,370.07000732421875,374.79998779296875,369.57000732421875,373.6400146484375,53859400
2023-11-10 00:00:00+00:00,372.8440856933594,378.3900146484375,378.5400085449219,371.2799987792969,371.82000732421875,58309800
2023-11-13 00:00:00+00:00,371.68133544921875,377.2099914550781,378.2799987792969,375.239990234375,376.7900085449219,40733500
2023-11-14 00:00:00+00:00,379.68231201171875,385.3299865722656,386.260009765625,383.17999267578125,383.7099914550781,67792600
2023-11-15 00:00:00+00:00,379.9681091308594,385.6199951171875,387.75,384.239990234375,387.25,54141400
2023-11-16 00:00:00+00:00,380.2932434082031,385.95001220703125,386.19000244140625,383.55999755859375,384.8399963378906,45343500
2023-11-17 00:00:00+00:00,380.3819580078125,386.0400085449219,387.07000732421875,384.2900085449219,385.2099914550781,46571900
2023-11-20 00:00:00+00:00,385.0130310058594,390.739990234375,391.4100036621094,386.04998779296875,386.04998779296875,44429600
2023-11-21 00:00:00+00:00,382.7762756347656,388.4700012207031,389.2300109863281,386.70001220703125,389.010009765625,43337000
2023-11-22 00:00:00+00:00,384.3430480957031,390.05999755859375,393.07000732421875,389.0400085449219,390.57000732421875,44121000
2023-11-24 00:00:00+00:00,383.8010559082031,389.510009765625,390.25,388.5,389.6499938964844,15718800
2023-11-27 00:00:00+00:00,383.466064453125,389.1700134277344,391.1499938964844,388.2799987792969,389.010009765625,34139700
2023-11-28 00:00:00+00:00,384.4710998535156,390.19000244140625,390.7799987792969,388.04998779296875,388.4100036621094,35491100
2023-11-29 00:00:00+00:00,384.0966491699219,389.80999755859375,394.1400146484375,389.4599914550781,392.69000244140625,38811700
2023-11-30 00:00:00+00:00,383.1309509277344,388.8299865722656,390.54998779296875,385.82000732421875,390.0799865722656,52834400
2023-12-01 00:00:00+00:00,384.2247314453125,389.94000244140625,390.5400085449219,386.07000732421875,387.75,40490100
2023-12-04 00:00:00+00:00,380.6577453613281,386.32000732421875,386.6000061035156,382.6600036621094,386.0899963378906,51186900
2023-12-05 00:00:00+00:00,381.61358642578125,387.2900085449219,388.5,384.2099914550781,384.3900146484375,42933000
2023-12-06 00:00:00+00:00,379.4063720703125,385.04998779296875,390.3699951171875,384.70001220703125,390.2699890136719,41994100
2023-12-07 00:00:00+00:00,384.70758056640625,390.42999267578125,391.2699890136719,386.9599914550781,388.07000732421875,49593500
2023-12-08 00:00:00+00:00,386.4220886230469,392.1700134277344,392.6199951171875,388.4800109863281,388.6700134277344,46687500
2023-12-11 00:00:00+00:00,389.7229919433594,395.5199890136719,395.7900085449219,391.5299987792969,391.739990234375,41198000
2023-12-12 00:00:00+00:00,392.8268127441406,398.6700134277344,398.7900085449219,394.4100036621094,395.55999755859375,39221200
2023-12-13 00:00:00+00:00,397.8224792480469,403.739990234375,404.3599853515625,398.8399963378906,399.6199951171875,55408100
2023-12-14 00:00:00+00:00,397.47760009765625,403.3900146484375,406.29998779296875,400.3399963378906,404.9800109863281,55447800
2023-12-15 00:00:00+00:00,399.3990173339844,405.3399963378906,406.5400085449219,403.57000732421875,404.17999267578125,62896600
2023-12-18 00:00:00+00:00,401.9146423339844,407.0799865722656,407.989990234375,404.6000061035156,404.92999267578125,46610000
2023-12-19 00:00:00+00:00,403.9682922363281,409.1600036621094,409.2799987792969,407.3500061035156,407.5400085449219,35711900
2023-12-20 00:00:00+00:00,397.9654235839844,403.0799865722656,410.4700012207031,402.8999938964844,408.3500061035156,54042400
2023-12-21 00:00:00+00:00,402.595947265625,407.7699890136719,408.1400146484375,404.4700012207031,407.05999755859375,45568900
2023-12-22 00:00:00+00:00,403.1982116699219,408.3800048828125,409.9700012207031,406.4800109863281,409.0,34314000
2023-12-26 00:00:00+00:00,405.66650390625,410.8800048828125,411.55999755859375,409.1499938964844,409.25,22722500
2023-12-27 00:00:00+00:00,406.4923400878906,411.5,411.7900085449219,410.0799865722656,410.95001220703125,31980500
2023-12-28 00:00:00+00:00,406.29473876953125,411.29998779296875,412.9200134277344,410.94000244140625,412.6700134277344,27029200
2023-12-29 00:00:00+00:00,404.5364074707031,409.5199890136719,411.6400146484375,407.5799865722656,411.2799987792969,42662100
2024-01-02 00:00:00+00:00,397.6907653808594,402.5899963378906,406.0899963378906,400.239990234375,405.8399963378906,58026900
2024-01-03 00:00:00+00:00,393.4825439453125,398.3299865722656,401.0,397.8900146484375,399.92999267578125,47002800
2024-01-04 00:00:00+00:00,391.4575500488281,396.2799987792969,399.5899963378906,396.05999755859375,396.44000244140625,39432800
2024-01-05 00:00:00+00:00,391.9218444824219,396.75,399.55999755859375,395.3399963378906,396.45001220703125,44922800
2024-01-08 00:00:00+00:00,400.02203369140625,404.95001220703125,405.239990234375,397.8399963378906,397.989990234375,42473800
2024-01-09 00:00:00+00:00,400.8123474121094,405.75,406.69000244140625,401.7099914550781,401.9100036621094,39132900
2024-01-10 00:00:00+00:00,403.5288391113281,408.5,409.5199890136719,405.1700134277344,406.07000732421875,33962800
2024-01-11 00:00:00+00:00,404.3684997558594,409.3500061035156,411.20001220703125,404.239990234375,409.7900085449219,54536200
2024-01-12 00:00:00+00:00,404.5758972167969,409.55999755859375,411.25,408.1499938964844,410.3999938964844,39595000
2024-01-16 00:00:00+00:00,404.5364074707031,409.5199890136719,411.1199951171875,406.8299865722656,408.30999755859375,43903000
2024-01-17 00:00:00+00:00,402.2545166015625,407.2099914550781,407.5899963378906,402.9200134277344,406.1700134277344,54386000
2024-01-18 00:00:00+00:00,407.9641418457031,412.989990234375,413.5799865722656,409.1600036621094,410.5199890136719,59562500
2024-01-19 00:00:00+00:00,416.0545349121094,421.17999267578125,421.3399963378906,414.6300048828125,415.2200012207031,70325100
2024-01-22 00:00:00+00:00,416.59783935546875,421.7300109863281,424.7300109863281,421.1199951171875,423.4100036621094,44880600
2024-01-23 00:00:00+00:00,418.3265380859375,423.4800109863281,423.70001220703125,420.57000732421875,422.42999267578125,33003800
2024-01-24 00:00:00+00:00,420.64794921875,425.8299865722656,429.8500061035156,425.3299865722656,427.44000244140625,46948000
2024-01-25 00:00:00+00:00,421.1615905761719,426.3500061035156,429.0400085449219,423.9800109863281,428.3599853515625,44367200
2024-01-26 00:00:00+00:00,418.6524963378906,423.80999755859375,426.2099914550781,423.1499938964844,424.44000244140625,37137000
2024-01-29 00:00:00+00:00,422.9397277832031,428.1499938964844,428.3500061035156,423.6099853515625,424.2699890136719,38694700
2024-01-30 00:00:00+00:00,420.1243591308594,425.29998779296875,427.67999267578125,424.3800048828125,427.1000061035156,36739000
2024-01-31 00:00:00+00:00,411.895751953125,416.9700012207031,422.8699951171875,416.7900085449219,420.8500061035156,64010600
2024-02-01 00:00:00+00:00,416.74603271484375,421.8800048828125,422.3800048828125,417.80999755859375,418.7900085449219,51008600
2024-02-02 00:00:00+00:00,423.78924560546875,429.010009765625,430.239990234375,422.7900085449219,423.79998779296875,59602400
2024-02-05 00:00:00+00:00,423.23602294921875,428.45001220703125,429.6099853515625,425.0,429.07000732421875,39889200
2024-02-06 00:00:00+00:00,422.3865051269531,427.5899963378906,430.2200012207031,425.2200012207031,429.6099853515625,35846100
2024-02-07 00:00:00+00:00,426.7330017089844,431.989990234375,432.8299865722656,429.0899963378906,430.4100036621094,37712700
2024-02-08 00:00:00+00:00,427.5233154296875,432.7900085449219,433.55999755859375,431.4200134277344,432.1099853515625,29889900
2024-02-09 00:00:00+00:00,431.7314147949219,437.04998779296875,437.8500061035156,433.1400146484375,433.94000244140625,36943900
2024-02-12 00:00:00+00:00,430.0422058105469,435.3399963378906,439.1400146484375,434.6499938964844,436.94000244140625,33203300
2024-02-13 00:00:00+00:00,423.3348083496094,428.54998779296875,431.2699890136719,425.3299865722656,427.2799987792969,64491700
2024-02-14 00:00:00+00:00,427.947998046875,433.2200012207031,433.6499938964844,428.8800048828125,431.260009765625,45092700
2024-02-15 00:00:00+00:00,429.22235107421875,434.510009765625,434.9800109863281,431.3299865722656,433.9200134277344,38796100
2024-02-16 00:00:00+00:00,425.3302307128906,430.57000732421875,434.989990234375,429.8500061035156,434.8900146484375,53716500
2024-02-20 00:00:00+00:00,422.1198425292969,427.32000732421875,430.0799865722656,423.5,428.54998779296875,53999500
2024-02-21 00:00:00+00:00,420.4305419921875,425.6099853515625,425.70001220703125,421.6300048828125,424.54998779296875,49779000
2024-02-22 00:00:00+00:00,432.73895263671875,438.07000732421875,439.1199951171875,433.7099914550781,434.489990234375,53887800
2024-02-23 00:00:00+00:00,431.4647216796875,436.7799987792969,440.5899963378906,435.7900085449219,439.6499938964844,39853900
2024-02-26 00:00:00+00:00,431.2374267578125,436.54998779296875,438.6000061035156,436.3599853515625,437.6000061035156,33043200
2024-02-27 00:00:00+00:00,432.27471923828125,437.6000061035156,437.989990234375,435.0299987792969,437.6700134277344,33713200
2024-02-28 00:00:00+00:00,429.97308349609375,435.2699890136719,436.6700134277344,434.29998779296875,435.42999267578125,32938800
2024-02-29 00:00:00+00:00,433.6576843261719,439.0,440.0899963378906,435.0199890136719,438.2300109863281,42495200
2024-03-01 00:00:00+00:00,440.187255859375,445.6099853515625,446.5799865722656,439.8399963378906,439.8999938964844,43853000
2024-03-04 00:00:00+00:00,438.6165466308594,444.0199890136719,446.0400085449219,443.7699890136719,445.6099853515625,34325700
2024-03-05 00:00:00+00:00,430.7435607910156,436.04998779296875,440.95001220703125,433.6499938964844,440.94000244140625,57917100
2024-03-06 00:00:00+00:00,433.45025634765625,438.7900085449219,441.989990234375,436.8900146484375,440.32000732421875,46234500
