open,high,low,close,volume,expected_minutes,observed_minutes,missing_minutes,is_complete,timestamp,session_date,market_open_et,market_close_et,timeframe
129.38,129.62,128.92,129.06,41205826.0,240,240,0,True,2017-02-16 09:30:00-05:00,2017-02-16,2017-02-16 09:30:00-05:00,2017-02-16 16:00:00-05:00,4h
129.07,129.25,128.96,129.24,13508250.0,150,147,3,False,2017-02-16 13:30:00-05:00,2017-02-16,2017-02-16 09:30:00-05:00,2017-02-16 16:00:00-05:00,4h
129.09,129.5,129.04,129.47,34317400.0,240,240,0,True,2017-02-17 09:30:00-05:00,2017-02-17,2017-02-17 09:30:00-05:00,2017-02-17 16:00:00-05:00,4h
129.47,129.81,129.42,129.81,8555354.0,150,140,10,False,2017-02-17 13:30:00-05:00,2017-02-17,2017-02-17 09:30:00-05:00,2017-02-17 16:00:00-05:00,4h
130.03,130.51,129.98,130.23,29724067.0,240,237,3,False,2017-02-21 09:30:00-05:00,2017-02-21,2017-02-21 09:30:00-05:00,2017-02-21 16:00:00-05:00,4h
130.24,130.52,130.09,130.44,8439414.0,150,140,10,False,2017-02-21 13:30:00-05:00,2017-02-21,2017-02-21 09:30:00-05:00,2017-02-21 16:00:00-05:00,4h
130.31,130.54,130.11,130.52,23549505.0,240,229,11,False,2017-02-22 09:30:00-05:00,2017-02-22,2017-02-22 09:30:00-05:00,2017-02-22 16:00:00-05:00,4h
130.53,130.58,130.34,130.48,14656613.0,150,150,0,True,2017-02-22 13:30:00-05:00,2017-02-22,2017-02-22 09:30:00-05:00,2017-02-22 16:00:00-05:00,4h
130.67,130.67,129.48,129.84,38159944.0,240,240,0,True,2017-02-23 09:30:00-05:00,2017-02-23,2017-02-23 09:30:00-05:00,2017-02-23 16:00:00-05:00,4h
129.85,130.13,129.84,130.01,11376103.0,150,147,3,False,2017-02-23 13:30:00-05:00,2017-02-23,2017-02-23 09:30:00-05:00,2017-02-23 16:00:00-05:00,4h
129.48,129.86,129.37,129.7,36146958.0,240,240,0,True,2017-02-24 09:30:00-05:00,2017-02-24,2017-02-24 09:30:00-05:00,2017-02-24 16:00:00-05:00,4h
129.71,130.25,129.68,130.25,10570277.0,150,133,17,False,2017-02-24 13:30:00-05:00,2017-02-24,2017-02-24 09:30:00-05:00,2017-02-24 16:00:00-05:00,4h
130.01,130.25,129.8,130.2,31597907.0,240,235,5,False,2017-02-27 09:30:00-05:00,2017-02-27,2017-02-27 09:30:00-05:00,2017-02-27 16:00:00-05:00,4h
130.2,130.42,130.18,130.42,9214155.0,150,142,8,False,2017-02-27 13:30:00-05:00,2017-02-27,2017-02-27 09:30:00-05:00,2017-02-27 16:00:00-05:00,4h
130.38,130.43,129.65,129.95,26927125.0,240,239,1,False,2017-02-28 09:30:00-05:00,2017-02-28,2017-02-28 09:30:00-05:00,2017-02-28 16:00:00-05:00,4h
129.96,130.07,129.77,130.01,13948135.0,150,148,2,False,2017-02-28 13:30:00-05:00,2017-02-28,2017-02-28 09:30:00-05:00,2017-02-28 16:00:00-05:00,4h
130.81,131.55,130.6,131.36,33656310.0,240,238,2,False,2017-03-01 09:30:00-05:00,2017-03-01,2017-03-01 09:30:00-05:00,2017-03-01 16:00:00-05:00,4h
131.37,131.67,131.34,131.45,10292199.0,150,146,4,False,2017-03-01 13:30:00-05:00,2017-03-01,2017-03-01 09:30:00-05:00,2017-03-01 16:00:00-05:00,4h
131.43,131.43,130.83,130.96,35009176.0,240,234,6,False,2017-03-02 09:30:00-05:00,2017-03-02,2017-03-02 09:30:00-05:00,2017-03-02 16:00:00-05:00,4h
130.96,131.06,130.62,130.79,14028923.0,150,146,4,False,2017-03-02 13:30:00-05:00,2017-03-02,2017-03-02 09:30:00-05:00,2017-03-02 16:00:00-05:00,4h
130.65,130.94,130.34,130.77,39652654.0,240,240,0,True,2017-03-03 09:30:00-05:00,2017-03-03,2017-03-03 09:30:00-05:00,2017-03-03 16:00:00-05:00,4h
130.78,131.05,130.73,131.03,13097421.0,150,149,1,False,2017-03-03 13:30:00-05:00,2017-03-03,2017-03-03 09:30:00-05:00,2017-03-03 16:00:00-05:00,4h
130.55,130.82,130.21,130.78,31594489.0,240,236,4,False,2017-03-06 09:30:00-05:00,2017-03-06,2017-03-06 09:30:00-05:00,2017-03-06 16:00:00-05:00,4h
130.78,130.94,130.69,130.73,8770798.0,150,143,7,False,2017-03-06 13:30:00-05:00,2017-03-06,2017-03-06 09:30:00-05:00,2017-03-06 16:00:00-05:00,4h
130.44,131.07,130.33,130.73,28261864.0,240,239,1,False,2017-03-07 09:30:00-05:00,2017-03-07,2017-03-07 09:30:00-05:00,2017-03-07 16:00:00-05:00,4h
130.73,130.76,130.28,130.5,14069664.0,150,147,3,False,2017-03-07 13:30:00-05:00,2017-03-07,2017-03-07 09:30:00-05:00,2017-03-07 16:00:00-05:00,4h
130.56,131.14,130.46,131.0,32666968.0,240,240,0,True,2017-03-08 09:30:00-05:00,2017-03-08,2017-03-08 09:30:00-05:00,2017-03-08 16:00:00-05:00,4h
131.0,131.06,130.56,130.73,15880276.0,150,148,2,False,2017-03-08 13:30:00-05:00,2017-03-08,2017-03-08 09:30:00-05:00,2017-03-08 16:00:00-05:00,4h
130.71,131.02,130.43,130.79,39904794.0,240,237,3,False,2017-03-09 09:30:00-05:00,2017-03-09,2017-03-09 09:30:00-05:00,2017-03-09 16:00:00-05:00,4h
130.79,130.93,130.14,130.84,21631897.0,150,150,0,True,2017-03-09 13:30:00-05:00,2017-03-09,2017-03-09 09:30:00-05:00,2017-03-09 16:00:00-05:00,4h
131.41,131.6,130.82,130.98,47671790.0,240,240,0,True,2017-03-10 09:30:00-05:00,2017-03-10,2017-03-10 09:30:00-05:00,2017-03-10 16:00:00-05:00,4h
130.99,131.37,130.91,131.37,13235217.0,150,148,2,False,2017-03-10 13:30:00-05:00,2017-03-10,2017-03-10 09:30:00-05:00,2017-03-10 16:00:00-05:00,4h
131.33,131.52,131.26,131.47,577400873.0,240,238,2,False,2017-03-13 09:30:00-04:00,2017-03-13,2017-03-13 09:30:00-04:00,2017-03-13 16:00:00-04:00,4h
131.47,131.63,131.4,131.59,7914788.0,150,142,8,False,2017-03-13 13:30:00-04:00,2017-03-13,2017-03-13 09:30:00-04:00,2017-03-13 16:00:00-04:00,4h
131.3,131.36,130.75,131.18,716764847.0,240,239,1,False,2017-03-14 09:30:00-04:00,2017-03-14,2017-03-14 09:30:00-04:00,2017-03-14 16:00:00-04:00,4h
131.19,131.31,131.08,131.27,10630243.0,150,144,6,False,2017-03-14 13:30:00-04:00,2017-03-14,2017-03-14 09:30:00-04:00,2017-03-14 16:00:00-04:00,4h
131.57,131.68,131.14,131.52,21948861.0,240,230,10,False,2017-03-15 09:30:00-04:00,2017-03-15,2017-03-15 09:30:00-04:00,2017-03-15 16:00:00-04:00,4h
131.52,132.4,131.48,132.1,33679912.0,150,148,2,False,2017-03-15 13:30:00-04:00,2017-03-15,2017-03-15 09:30:00-04:00,2017-03-15 16:00:00-04:00,4h
132.33,132.34,131.71,131.88,28537028.0,240,238,2,False,2017-03-16 09:30:00-04:00,2017-03-16,2017-03-16 09:30:00-04:00,2017-03-16 16:00:00-04:00,4h
131.88,132.04,131.76,132.02,10956021.0,150,146,4,False,2017-03-16 13:30:00-04:00,2017-03-16,2017-03-16 09:30:00-04:00,2017-03-16 16:00:00-04:00,4h
131.87,131.95,131.63,131.94,16389991.0,240,235,5,False,2017-03-17 09:30:00-04:00,2017-03-17,2017-03-17 09:30:00-04:00,2017-03-17 16:00:00-04:00,4h
131.95,132.03,131.63,131.64,5909999.0,150,137,13,False,2017-03-17 13:30:00-04:00,2017-03-17,2017-03-17 09:30:00-04:00,2017-03-17 16:00:00-04:00,4h
131.63,132.1,131.56,131.82,15569996.0,240,233,7,False,2017-03-20 09:30:00-04:00,2017-03-20,2017-03-20 09:30:00-04:00,2017-03-20 16:00:00-04:00,4h
131.82,131.84,131.46,131.79,8319999.0,150,143,7,False,2017-03-20 13:30:00-04:00,2017-03-20,2017-03-20 09:30:00-04:00,2017-03-20 16:00:00-04:00,4h
132.29,132.42,130.25,130.5,54739978.0,240,240,0,True,2017-03-21 09:30:00-04:00,2017-03-21,2017-03-21 09:30:00-04:00,2017-03-21 16:00:00-04:00,4h
130.5,130.52,129.73,129.82,31169984.0,150,150,0,True,2017-03-21 13:30:00-04:00,2017-03-21,2017-03-21 09:30:00-04:00,2017-03-21 16:00:00-04:00,4h
129.86,130.71,129.67,130.39,43029980.0,240,240,0,True,2017-03-22 09:30:00-04:00,2017-03-22,2017-03-22 09:30:00-04:00,2017-03-22 16:00:00-04:00,4h
130.38,130.81,130.24,130.68,15569987.0,150,150,0,True,2017-03-22 13:30:00-04:00,2017-03-22,2017-03-22 09:30:00-04:00,2017-03-22 16:00:00-04:00,4h
130.42,130.87,130.17,130.36,43099981.0,240,240,0,True,2017-03-23 09:30:00-04:00,2017-03-23,2017-03-23 09:30:00-04:00,2017-03-23 16:00:00-04:00,4h
130.35,130.79,130.14,130.4,26329989.0,150,150,0,True,2017-03-23 13:30:00-04:00,2017-03-23,2017-03-23 09:30:00-04:00,2017-03-23 16:00:00-04:00,4h
130.79,131.28,130.79,131.01,39547799.0,240,240,0,True,2017-03-24 09:30:00-04:00,2017-03-24,2017-03-24 09:30:00-04:00,2017-03-24 16:00:00-04:00,4h
131.0,131.05,130.13,130.63,45417766.0,150,150,0,True,2017-03-24 13:30:00-04:00,2017-03-24,2017-03-24 09:30:00-04:00,2017-03-24 16:00:00-04:00,4h
129.69,131.05,129.4,130.91,55489972.0,240,240,0,True,2017-03-27 09:30:00-04:00,2017-03-27,2017-03-27 09:30:00-04:00,2017-03-27 16:00:00-04:00,4h
130.9,131.06,130.66,130.85,32559991.0,150,150,0,True,2017-03-27 13:30:00-04:00,2017-03-27,2017-03-27 09:30:00-04:00,2017-03-27 16:00:00-04:00,4h
130.81,131.53,130.55,131.52,71059984.0,240,240,0,True,2017-03-28 09:30:00-04:00,2017-03-28,2017-03-28 09:30:00-04:00,2017-03-28 16:00:00-04:00,4h
131.52,132.02,131.47,131.65,31259996.0,150,150,0,True,2017-03-28 13:30:00-04:00,2017-03-28,2017-03-28 09:30:00-04:00,2017-03-28 16:00:00-04:00,4h
131.71,132.12,131.59,132.02,60189990.0,240,239,1,False,2017-03-29 09:30:00-04:00,2017-03-29,2017-03-29 09:30:00-04:00,2017-03-29 16:00:00-04:00,4h
132.03,132.29,131.99,132.24,19379980.0,150,149,1,False,2017-03-29 13:30:00-04:00,2017-03-29,2017-03-29 09:30:00-04:00,2017-03-29 16:00:00-04:00,4h
132.21,132.61,132.08,132.41,55989990.0,240,240,0,True,2017-03-30 09:30:00-04:00,2017-03-30,2017-03-30 09:30:00-04:00,2017-03-30 16:00:00-04:00,4h
132.41,132.53,132.29,132.45,18529986.0,150,150,0,True,2017-03-30 13:30:00-04:00,2017-03-30,2017-03-30 09:30:00-04:00,2017-03-30 16:00:00-04:00,4h
132.28,132.7,132.12,132.7,38939987.0,240,238,2,False,2017-03-31 09:30:00-04:00,2017-03-31,2017-03-31 09:30:00-04:00,2017-03-31 16:00:00-04:00,4h
132.71,132.73,132.28,132.37,19699992.0,150,148,2,False,2017-03-31 13:30:00-04:00,2017-03-31,2017-03-31 09:30:00-04:00,2017-03-31 16:00:00-04:00,4h
132.5,132.8,131.55,132.05,126560918.0,240,240,0,True,2017-04-03 09:30:00-04:00,2017-04-03,2017-04-03 09:30:00-04:00,2017-04-03 16:00:00-04:00,4h
132.05,132.46,131.85,132.27,83748001.0,150,150,0,True,2017-04-03 13:30:00-04:00,2017-04-03,2017-04-03 09:30:00-04:00,2017-04-03 16:00:00-04:00,4h
131.89,132.38,131.87,132.24,132956069.0,240,240,0,True,2017-04-04 09:30:00-04:00,2017-04-04,2017-04-04 09:30:00-04:00,2017-04-04 16:00:00-04:00,4h
132.24,132.52,132.21,132.49,70613274.0,150,150,0,True,2017-04-04 13:30:00-04:00,2017-04-04,2017-04-04 09:30:00-04:00,2017-04-04 16:00:00-04:00,4h
132.69,133.46,132.57,133.38,121510805.0,240,240,0,True,2017-04-05 09:30:00-04:00,2017-04-05,2017-04-05 09:30:00-04:00,2017-04-05 16:00:00-04:00,4h
133.38,133.47,131.71,131.97,107309909.0,150,150,0,True,2017-04-05 13:30:00-04:00,2017-04-05,2017-04-05 09:30:00-04:00,2017-04-05 16:00:00-04:00,4h
132.1,132.39,131.75,132.23,157234505.0,240,240,0,True,2017-04-06 09:30:00-04:00,2017-04-06,2017-04-06 09:30:00-04:00,2017-04-06 16:00:00-04:00,4h
132.22,132.35,131.7,132.04,93414898.0,150,150,0,True,2017-04-06 13:30:00-04:00,2017-04-06,2017-04-06 09:30:00-04:00,2017-04-06 16:00:00-04:00,4h
131.98,132.27,131.5,132.25,135098328.0,240,240,0,True,2017-04-07 09:30:00-04:00,2017-04-07,2017-04-07 09:30:00-04:00,2017-04-07 16:00:00-04:00,4h
132.25,132.36,131.96,131.96,72168509.0,150,150,0,True,2017-04-07 13:30:00-04:00,2017-04-07,2017-04-07 09:30:00-04:00,2017-04-07 16:00:00-04:00,4h
132.09,132.56,131.65,132.27,126186021.0,240,240,0,True,2017-04-10 09:30:00-04:00,2017-04-10,2017-04-10 09:30:00-04:00,2017-04-10 16:00:00-04:00,4h
132.27,132.41,131.92,132.03,77161894.0,150,150,0,True,2017-04-10 13:30:00-04:00,2017-04-10,2017-04-10 09:30:00-04:00,2017-04-10 16:00:00-04:00,4h
131.86,132.09,130.5,131.45,170145808.0,240,240,0,True,2017-04-11 09:30:00-04:00,2017-04-11,2017-04-11 09:30:00-04:00,2017-04-11 16:00:00-04:00,4h
131.45,131.52,131.01,131.49,91398236.0,150,150,0,True,2017-04-11 13:30:00-04:00,2017-04-11,2017-04-11 09:30:00-04:00,2017-04-11 16:00:00-04:00,4h
131.44,131.54,130.78,130.91,148533344.0,240,240,0,True,2017-04-12 09:30:00-04:00,2017-04-12,2017-04-12 09:30:00-04:00,2017-04-12 16:00:00-04:00,4h
130.91,131.28,130.8,130.93,93774907.0,150,150,0,True,2017-04-12 13:30:00-04:00,2017-04-12,2017-04-12 09:30:00-04:00,2017-04-12 16:00:00-04:00,4h
130.75,131.5,130.68,130.88,147460829.0,240,240,0,True,2017-04-13 09:30:00-04:00,2017-04-13,2017-04-13 09:30:00-04:00,2017-04-13 16:00:00-04:00,4h
130.88,130.95,130.38,130.38,99924896.0,150,150,0,True,2017-04-13 13:30:00-04:00,2017-04-13,2017-04-13 09:30:00-04:00,2017-04-13 16:00:00-04:00,4h
130.78,131.3,130.72,131.19,115695722.0,240,240,0,True,2017-04-17 09:30:00-04:00,2017-04-17,2017-04-17 09:30:00-04:00,2017-04-17 16:00:00-04:00,4h
131.19,131.49,131.09,131.47,67789390.0,150,150,0,True,2017-04-17 13:30:00-04:00,2017-04-17,2017-04-17 09:30:00-04:00,2017-04-17 16:00:00-04:00,4h
131.0,131.65,130.95,131.16,136228683.0,240,240,0,True,2017-04-18 09:30:00-04:00,2017-04-18,2017-04-18 09:30:00-04:00,2017-04-18 16:00:00-04:00,4h
131.17,131.45,131.1,131.29,76926459.0,150,150,0,True,2017-04-18 13:30:00-04:00,2017-04-18,2017-04-18 09:30:00-04:00,2017-04-18 16:00:00-04:00,4h
131.82,132.28,131.7,131.83,130595152.0,240,240,0,True,2017-04-19 09:30:00-04:00,2017-04-19,2017-04-19 09:30:00-04:00,2017-04-19 16:00:00-04:00,4h
131.82,131.87,131.31,131.5,83661466.0,150,150,0,True,2017-04-19 13:30:00-04:00,2017-04-19,2017-04-19 09:30:00-04:00,2017-04-19 16:00:00-04:00,4h
132.02,132.78,131.82,132.68,133219445.0,240,240,0,True,2017-04-20 09:30:00-04:00,2017-04-20,2017-04-20 09:30:00-04:00,2017-04-20 16:00:00-04:00,4h
132.68,132.88,132.55,132.56,73502587.0,150,150,0,True,2017-04-20 13:30:00-04:00,2017-04-20,2017-04-20 09:30:00-04:00,2017-04-20 16:00:00-04:00,4h
132.7,132.75,132.22,132.38,126752477.0,240,240,0,True,2017-04-21 09:30:00-04:00,2017-04-21,2017-04-21 09:30:00-04:00,2017-04-21 16:00:00-04:00,4h
132.38,132.59,132.28,132.55,79080094.0,150,150,0,True,2017-04-21 13:30:00-04:00,2017-04-21,2017-04-21 09:30:00-04:00,2017-04-21 16:00:00-04:00,4h
134.01,134.2,133.8,134.05,128765491.0,240,240,0,True,2017-04-24 09:30:00-04:00,2017-04-24,2017-04-24 09:30:00-04:00,2017-04-24 16:00:00-04:00,4h
134.05,134.28,133.99,134.15,72304393.0,150,150,0,True,2017-04-24 13:30:00-04:00,2017-04-24,2017-04-24 09:30:00-04:00,2017-04-24 16:00:00-04:00,4h
134.58,135.19,134.48,135.12,119888397.0,240,240,0,True,2017-04-25 09:30:00-04:00,2017-04-25,2017-04-25 09:30:00-04:00,2017-04-25 16:00:00-04:00,4h
135.12,135.36,135.08,135.14,73044639.0,150,150,0,True,2017-04-25 13:30:00-04:00,2017-04-25,2017-04-25 09:30:00-04:00,2017-04-25 16:00:00-04:00,4h
135.16,135.51,134.92,135.17,141683863.0,240,240,0,True,2017-04-26 09:30:00-04:00,2017-04-26,2017-04-26 09:30:00-04:00,2017-04-26 16:00:00-04:00,4h
135.17,135.33,134.86,134.93,95832653.0,150,150,0,True,2017-04-26 13:30:00-04:00,2017-04-26,2017-04-26 09:30:00-04:00,2017-04-26 16:00:00-04:00,4h
135.28,135.67,135.18,135.65,125635505.0,240,240,0,True,2017-04-27 09:30:00-04:00,2017-04-27,2017-04-27 09:30:00-04:00,2017-04-27 16:00:00-04:00,4h
135.65,135.74,135.45,135.72,69420519.0,150,150,0,True,2017-04-27 13:30:00-04:00,2017-04-27,2017-04-27 09:30:00-04:00,2017-04-27 16:00:00-04:00,4h
136.28,136.34,135.8,135.97,134209922.0,240,240,0,True,2017-04-28 09:30:00-04:00,2017-04-28,2017-04-28 09:30:00-04:00,2017-04-28 16:00:00-04:00,4h
135.97,136.05,135.77,135.99,78401464.0,150,150,0,True,2017-04-28 13:30:00-04:00,2017-04-28,2017-04-28 09:30:00-04:00,2017-04-28 16:00:00-04:00,4h
136.44,137.1,136.39,137.09,117482473.0,240,240,0,True,2017-05-01 09:30:00-04:00,2017-05-01,2017-05-01 09:30:00-04:00,2017-05-01 16:00:00-04:00,4h
137.09,137.37,137.08,137.15,67520791.0,150,150,0,True,2017-05-01 13:30:00-04:00,2017-05-01,2017-05-01 09:30:00-04:00,2017-05-01 16:00:00-04:00,4h
137.36,137.48,137.02,137.35,131071040.0,240,240,0,True,2017-05-02 09:30:00-04:00,2017-05-02,2017-05-02 09:30:00-04:00,2017-05-02 16:00:00-04:00,4h
137.35,137.43,137.2,137.43,81347010.0,150,150,0,True,2017-05-02 13:30:00-04:00,2017-05-02,2017-05-02 09:30:00-04:00,2017-05-02 16:00:00-04:00,4h
137.16,137.16,136.62,136.85,144328522.0,240,240,0,True,2017-05-03 09:30:00-04:00,2017-05-03,2017-05-03 09:30:00-04:00,2017-05-03 16:00:00-04:00,4h
136.85,137.14,136.7,136.98,86023102.0,150,150,0,True,2017-05-03 13:30:00-04:00,2017-05-03,2017-05-03 09:30:00-04:00,2017-05-03 16:00:00-04:00,4h
136.99,137.22,136.56,137.01,146485341.0,240,240,0,True,2017-05-04 09:30:00-04:00,2017-05-04,2017-05-04 09:30:00-04:00,2017-05-04 16:00:00-04:00,4h
137.01,137.12,136.8,137.03,83920932.0,150,150,0,True,2017-05-04 13:30:00-04:00,2017-05-04,2017-05-04 09:30:00-04:00,2017-05-04 16:00:00-04:00,4h
137.38,137.41,136.87,137.19,128442568.0,240,240,0,True,2017-05-05 09:30:00-04:00,2017-05-05,2017-05-05 09:30:00-04:00,2017-05-05 16:00:00-04:00,4h
137.19,137.53,137.15,137.53,70898934.0,150,150,0,True,2017-05-05 13:30:00-04:00,2017-05-05,2017-05-05 09:30:00-04:00,2017-05-05 16:00:00-04:00,4h
137.59,137.74,137.33,137.65,125876990.0,240,240,0,True,2017-05-08 09:30:00-04:00,2017-05-08,2017-05-08 09:30:00-04:00,2017-05-08 16:00:00-04:00,4h
137.65,137.83,137.57,137.83,73191021.0,150,150,0,True,2017-05-08 13:30:00-04:00,2017-05-08,2017-05-08 09:30:00-04:00,2017-05-08 16:00:00-04:00,4h
138.01,138.62,137.92,138.15,128888069.0,240,240,0,True,2017-05-09 09:30:00-04:00,2017-05-09,2017-05-09 09:30:00-04:00,2017-05-09 16:00:00-04:00,4h
138.15,138.37,138.05,138.32,77656526.0,150,150,0,True,2017-05-09 13:30:00-04:00,2017-05-09,2017-05-09 09:30:00-04:00,2017-05-09 16:00:00-04:00,4h
138.38,138.41,137.91,138.36,133304129.0,240,240,0,True,2017-05-10 09:30:00-04:00,2017-05-10,2017-05-10 09:30:00-04:00,2017-05-10 16:00:00-04:00,4h
138.36,138.44,138.12,138.38,83226510.0,150,150,0,True,2017-05-10 13:30:00-04:00,2017-05-10,2017-05-10 09:30:00-04:00,2017-05-10 16:00:00-04:00,4h
138.02,138.15,137.38,137.96,138113367.0,240,240,0,True,2017-05-11 09:30:00-04:00,2017-05-11,2017-05-11 09:30:00-04:00,2017-05-11 16:00:00-04:00,4h
137.96,138.32,137.96,138.3,73337122.0,150,150,0,True,2017-05-11 13:30:00-04:00,2017-05-11,2017-05-11 09:30:00-04:00,2017-05-11 16:00:00-04:00,4h
138.37,138.62,138.24,138.5,117837643.0,240,240,0,True,2017-05-12 09:30:00-04:00,2017-05-12,2017-05-12 09:30:00-04:00,2017-05-12 16:00:00-04:00,4h
138.5,138.62,138.38,138.6,54663517.0,150,150,0,True,2017-05-12 13:30:00-04:00,2017-05-12,2017-05-12 09:30:00-04:00,2017-05-12 16:00:00-04:00,4h
138.61,139.11,138.53,138.9,113627182.0,240,240,0,True,2017-05-15 09:30:00-04:00,2017-05-15,2017-05-15 09:30:00-04:00,2017-05-15 16:00:00-04:00,4h
138.9,139.03,138.8,139.03,71511482.0,150,150,0,True,2017-05-15 13:30:00-04:00,2017-05-15,2017-05-15 09:30:00-04:00,2017-05-15 16:00:00-04:00,4h
